Latitude,Longitude,FacilityName,Street,City,County,State,ZIPCode,ParentName,StandardizedParentCompany,NAICS1
31.409722,-86.373056,MCWILLIAMS POWER PLANT,HWY 29 N,ANDALUSIA,COVINGTON,AL,36420,ALABAMA ELECTRIC COOPERATIVE INC,,221119
31.0043,-88.0141,BARRY STEAM PLANT,US HWY 43,BUCKS,MOBILE,AL,36512,SOUTHERN CO,SOUTHERN CO,221112
31.4887,-87.9103,CHARLES R LOWMAN POWER PLANT,4392 CARSON RD,LEROY,WASHINGTON,AL,36548,POWERSOUTH ENERGY COOPERATIVE,POWERSOUTH ENERGY COOPERATIVE,221112
30.739167,-88.049444,MOBILE ENERGY SERVICES LLC,50 BAY BRIDGE RD,MOBILE,MOBILE,AL,36610,MOBILE ENERGY SERVICES LLC,MOBILE ENERGY SERVICES LLC,221117
32.6023,-87.7859,GREENE COUNTY STEAM PLANT,HWY 43 & COUNTY RD 18,FORKLAND,GREENE,AL,36740,SOUTHERN CO,SOUTHERN CO,221112
32.541067,-85.523437,H C MORGAN P C F METCALF & EDDY SERVICES INC,421 BEEHIVE RD,AUBURN,LEE,AL,36830,METCALF & EDDY CO INC,,221320
32.62767,-85.546342,NORTHSIDE P C F METCALF & EDDY SERVICES INC,RICHLAND RD,AUBURN,LEE,AL,36830,METCALF & EDDY CO INC,,221320
36.04498,-86.60283,US TVA PINHOOK 500 KV SUBSTATION,1815 HOBSON PIKE,ANTIOCH,DAVIDSON,TN,37013,US TENNESSEE VALLEY AUTHORITY,,221111
36.59146,-87.2532,U.S. TVA MONTGOMERY 500-KV SUBSTATION,1301 CHARLES BELL RD,CLARKSVILLE,MONTGOMERY,TN,37040,US TENNESSE VALLEY AUTHORITY,,221121
36.3903,-87.6539,US TVA CUMBERLAND FOSSIL PLANT,815 CUMBERLAND CITY RD,CUMBERLAND CITY,STEWART,TN,37050,US TENNESSEE VALLEY AUTHORITY,US TENNESSEE VALLEY AUTHORITY,221112
35.926452,-86.831049,US TVA FRANKLIN 161KV SWITCHING STATION,3019 LIBERTY PIKE EXTENSION,FRANKLIN,WILLIAMSON,TN,37064,US TENNESSEE VALLEY AUTHORITY,,221111
36.3246,-86.4026,US TVA GALLATIN FOSSIL PLANT,1499 STEAM PLANT RD,GALLATIN,SUMNER,TN,37066,US TENNESSEE VALLEY AUTHORITY,US TENNESSEE VALLEY AUTHORITY,221112
36.0321,-87.9835,US TVA JOHNSONVILLE FOSSIL PLANT,535 STEAM PLANT RD,NEW JOHNSONVILLE,HUMPHREYS,TN,37134,US TENNESSEE VALLEY AUTHORITY,US TENNESSEE VALLEY AUTHORITY,221112
35.82051,-86.59425,U. S. TVA RUTHERFORD 500KV SUBSTATION,4422 COLEMAN HILL ROAD,ROCKVALE,RUTHERFORD,TN,37153,US TENNESSEE VALLEY AUTHORITY,,221121
36.529222,-87.538333,U.S. TVA OAKWOOD 161-KV SWITCHING STATION,2796 LYLEWOOD RD,WOODLAWN,MONTGOMERY,TN,37191,US TENNESSEE VALLEY AUTHORITY,,221121
35.218284,-84.589653,U.S. TVA NORTHEAST BENTON 161KV SUBSTATION,120 ANTIOCH CHURCH RD,BENTON,POLK,TN,37307,US TENNESSEE VALLEY AUTHORITY,,221111
35.04373,-84.96481,U.S. TVA BRADLEY 500-KV SUBSTATION,2975 TUNNEL HILL RD SW,CLEVELAND,BRADLEY,TN,37311,US TENNESSEE VALLEY AUTHORITY,,221121
35.50286,-86.07561,U. S. TVA MANCHESTER 161KV SWITCHING STATION,429 SUBSTATION LANE,MANCHESTER,COFFEE,TN,37355,US TENNESSE VALLEY AUTHORITY,,221121
35.2228,-85.09632,US TVA SEQUOYAH NUCLEAR PLANT,SEQUOYAH ACCESS RD,SODDY DAISY,HAMILTON,TN,37379,US TENNESSEE VALLEY AUTHORITY,US TENNESSEE VALLEY AUTHORITY,221113
35.00076,-85.62155,US TVA NICKAJACK HYDRO PLANT,180 TVA POWERHOUSE RD,SOUTH PITTSBURG,MARION,TN,37380,US TENNESSEE VALLEY AUTHORITY,,221111
35.620935,-84.78326,US TVA WATTS BAR NUCLEAR PLANT,6868 WATTS BAR HWY,SPRING CITY,RHEA,TN,37381,US TENNESSEE VALLEY AUTHORITY,US TENNESSEE VALLEY AUTHORITY,221113
35.061539,-85.4102,US TVA RACCOON MOUNTAIN PUMPED STORAGE FACILITY,CUMMINGS HWY,CHATTANOOGA,MARION,TN,37419,US TENNESSEE VALLEY AUTHORITY,,221111
36.443021,-82.276548,US TVA SULLIVAN 500 KV SUBSTATION,281 MASSENGILL PL,BLUFF CITY,SULLIVAN,TN,37618,US TENNESSEE VALLEY AUTHORITY,,221111
36.25278,-82.43113,US TVA JONESBOROUGH  161 KV SWITCHING STATION,235 CECIL GRAY RD,JONESBOROUGH,WASHINGTON,TN,37659,US TENNESSEE VALLEY AUTHORITY,,221111
36.0228,-84.1518,US TVA BULL RUN FOSSIL PLANT,1265 EDGEMOOR RD,CLINTON,ANDERSON,TN,37716,US TENNESSEE VALLEY AUTHORITY,US TENNESSEE VALLEY AUTHORITY,221112
36.11997,-83.82121,U.S. TVA VOLUNTEER 500KV SUBSTATION,6720 BORUFF RD,CORRYTON,KNOX,TN,37721,US TENNESSEE VALLEY AUTHORITY,,221111
35.962102,-83.541346,US TVA DOUGLAS HYDRO PLANT,850 POWERHOUSE WAY,DANDRIDGE,SEVIER,TN,37725,US TENNESSEE VALLEY AUTHORITY,,221111
35.898367,-84.518681,US TVA KINGSTON FOSSIL PLANT,714 SWAN POND RD,HARRIMAN,ROANE,TN,37748,US TENNESSEE VALLEY AUTHORITY,US TENNESSEE VALLEY AUTHORITY,221112
36.374,-82.966,US TVA JOHN SEVIER COMBINED CYCLE PLANT,299 TVA POND RD,ROGERSVILLE,HAWKINS,TN,37857,US TENNESSEE VALLEY AUTHORITY,US TENNESSEE VALLEY AUTHORITY,221112
35.793056,-89.146389,US TVA ALAMO 161KV SUBSTATION,HIGHWAY 54,ALAMO,CROCKETT,TN,38001,US TENNESSEE VALLEY AUTHORITY,,221111
35.254286,-89.01926,U.S. TVA BOLIVAR TN 161-KV SUBSTATION,900 MECKLINBURG RD,BOLIVAR,HARDEMAN,TN,38008,US TENNESSEE VALLEY AUTHORITY,,221121
35.6499,-89.3925,US TVA LAGOON CREEK COMBUSTION TURBINE PLANT,2585 HUDSON LANE,BROWNSVILLE,HAYWOOD,TN,38012,US TENNESSEE VALLEY AUTHORITY,US TENNESSEE VALLEY AUTHORITY,221112
35.133838,-89.137337,US TVA HICKORY VALLEY  161 KV SUBSTATION,HWY 18,HICKORY VALLEY,HARDEMAN,TN,38042,US TENNESSEE VALLEY AUTHORITY,,221111
35.37968,-89.80247,US TVA SHELBY 500 KV SUBSTATION,7830 MUDVILLE RD,MILLINGTON,SHELBY,TN,38053,US TENNESSEE VALLEY AUTHORITY,,221111
35.0714,-90.1461,US TVA ALLEN COMBINED CYCLE PLANT,2480 HENNINGTON AVENUE,MEMPHIS,SHELBY,TN,38109,US TENNESSEE VALLEY AUTHORITY,US TENNESSEE VALLEY AUTHORITY,221112
34.999602,-90.046712,US TVA FREEPORT 500 KV SUBSTATION,575 WINDSOR RD,MEMPHIS,SHELBY,TN,38115,US TENNESSEE VALLEY AUTHORITY,,221111
35.678337,-87.015152,US TVA MAURY 500 KV SUBSTATION,2628 IL WEST RD,COLUMBIA,MAURY,TN,38401,US TENNESSEE VALLEY AUTHORITY,,221111
36.416975,-85.327926,US TVA LIVINGSTON 161KV SUBSTATION,1232 CELINA HWY,LIVINGSTON,OVERTON,TN,38570,US TENNESSEE VALLEY AUTHORITY,,221111
36.126398,-85.247203,U. S. TVA MONTEREY 161KV METERING STATION,2205 OLD WALTON ROAD,MONTEREY,PUTNAM,TN,38574,US TENNESSE VALLEY AUTHORITY,,221121
34.810806,-89.239083,US TVA MAGNOLIA COMBINED CYCLE PLANT,352 HWY 4 W,ASHLAND,BENTON,MS,38603,US TENNESSEE VALLEY AUTHORITY,US TENNESSEE VALLEY AUTHORITY,221112
34.992778,-90.038056,US TVA SOUTHAVEN COMBINED CYCLE PLANT,2882 STATELINE RD W,SOUTHAVEN,DESOTO,MS,38671,US TENNESSEE VALLEY AUTHORITY,US TENNESSEE VALLEY AUTHORITY,221112
33.351086,-91.115353,ENTERGY GERALD ANDRUS PLANT,STATE HWY 82 W,GREENVILLE,WASHINGTON,MS,38701,ENTERGY CORP,,221112
33.795,-90.718056,ENTERGY DELTA PLANT,3964 HWY 61 N,CLEVELAND,BOLIVAR,MS,38732,ENTERGY CORP,,221112
34.325151,-88.179528,US TVA STATELINE SUBSTATION,6895 COTTON GIN RD,GOLDEN,TISHOMINGO,MS,38847,US TENNESSEE VALLEY AUTHORITY,,221111
33.516851,-90.205964,GREENWOOD UTILITIES-HENDERSON STATION,2107 RIVER RD EXTENDED,GREENWOOD,LEFLORE,MS,38930,NA,,221112
32.283592,-90.930184,ENTERGY BAXTER WILSON PLANT,770 KEMP BOTTOM RD,VICKSBURG,WARREN,MS,39180,ENTERGY CORP,,221112
32.7974,-88.6057,US TVA KEMPER COUNTY PLANT,221 MARK COBB RD,DE KALB,KEMPER,MS,39328,US TENNESSEE VALLEY AUTHORITY,,221112
32.642618,-88.75487,DAVID  M RATCLIFFE FACILITY,5935 HIGHWAY 493,DE KALB,KEMPER,MS,39328,SOUTHERN CO,SOUTHERN CO,221112
32.575833,-89.326667,US TVA SEBASTOPOL 161KV SUBSTATION,18134 HIGHWAY 21,SEBASTOPOL,SCOTT,MS,39359,US TENNESSEE VALLEY AUTHORITY,,221111
31.31485,-89.28243,HATTIESBURG WATER PLANT # 2,900 JAMES ST,HATTIESBURG,FORREST,MS,39401,NA,,221310
31.35288,-89.32754,HATTIESBURG WATER PLANT # 1,LAKEVIEW RD,HATTIESBURG,FORREST,MS,39401,NA,,221310
31.363712,-89.336161,HATTIESBURG NORTH LAGOON,LAKEVIEW RD,HATTIESBURG,FORREST,MS,39401,NA,,221320
31.289239,-89.350682,HATTIESBURG WATER TANK,SOUTH 40TH AVE,HATTIESBURG,FORREST,MS,39401,NA,,221310
31.2178,-89.3938,R D MORROW SR GENERATING PLANT,304 OLD OKAHOLA SCHOOLHO US E RD,PURVIS,LAMAR,MS,39475,COOPERATIVE ENERGY,COOPERATIVE ENERGY,221112
30.439484,-89.027109,MISSISSIPPI POWER CO - PLANT WATSON,INTERSTATE 10 & LORRAINE RD,GULFPORT,HARRISON,MS,39502,SOUTHERN CO,SOUTHERN CO,221112
30.530331,-88.556208,MISSISSIPPI POWER CO - PLANT DANIEL,13201 HWY 63 N,MOSS POINT,JACKSON,MS,39562,SOUTHERN CO,SOUTHERN CO,221112
33.622208,-88.452211,US TVA REGENESYS PROJECT,4350 HWY 373,COLUMBUS,LOWNDES,MS,39705,US TENNESSEE VALLEY AUTHORITY,,221111
33.37648,-89.21783,CHOCTAW GENERATION LP LLLP,2391 PENSACOLA RD,ACKERMAN,CHOCTAW,MS,39735,CHOCTAW GENERATION LP LLLP,CHOCTAW GENERATION LP LLLP,221122
33.379762,-89.209604,US TVA ACKERMAN COMBINED CYCLE PLANT,2510 PENSACOLA ROAD,ACKERMAN,CHOCTAW,MS,39735,US TENNESSEE VALLEY AUTHORITY,US TENNESSEE VALLEY AUTHORITY,221112
33.30028,-89.43853,US TVA FRENCH CAMP 500KV SUBSTATION,HWY 407 W,FRENCH CAMP,CHOCTAW,MS,39745,US TENNESSEE VALLEY AUTHORITY,,221111
33.50596,-88.799265,US TVA  STARKVILLE 161 KV SWITCHING STATION,657 BUTLER RD,STARKVILLE,OKTIBBEHA,MS,39759,US TENNESSEE VALLEY AUTHORITY,,221111
33.647503,-88.275011,US TVA CALEDONIA COMBINED CYCLE PLANT,255 LONE OAK ROAD,STEENS,LOWNDES,MS,39766,US TENNESSEE VALLEY AUTHORITY,US TENNESSEE VALLEY AUTHORITY,221112
38.584751,-85.411645,LOUISVILLE GAS & ELECTRIC CO - TRIMBLE COUNTY STATION,487 CORN CREEK RD,BEDFORD,TRIMBLE,KY,40006,PPL CORP,PPL CORP,221112
38.1815,-85.8868,LOUISVILLE GAS & ELECTRIC CO - CANE RUN STATION,5252 CANE RUN RD,LOUISVILLE,JEFFERSON,KY,40216,PPL CORP,PPL CORP,221112
38.0501,-85.9076,LOUISVILLE GAS & ELECTRIC CO - MILL CREEK STATION,14660 DIXIE HWY,LOUISVILLE,JEFFERSON,KY,40272,PPL CORP,PPL CORP,221112
37.788963,-84.713823,KENTUCKY UTILITIES CO - E W BROWN STATION,815 DIX DAM RD,HARRODSBURG,MERCER,KY,40330,PPL CORP,PPL CORP,221112
38.04795,-84.84829,KENTUCKY UTILITIES CO. - TYRONE STATION,US HWY 62 PO BOX 48 6800 TYRONE PIKE,VERSAILLES,WOODFORD,KY,40383,PPL CORP,,221112
37.880493,-84.262143,DALE POWER STATION,1925 FORD RD,WINCHESTER,CLARK,KY,40391,EAST KENTUCKY POWER COOPERATIVE INC,EAST KENTUCKY POWER COOPERATIVE INC,221112
37.883942,-84.102001,E KENTUCKY POWER CORP - JK SMITH POWER STATION,12145 IRVINE RD,WINCHESTER,CLARK,KY,40391,EAST KENTUCKY POWER COOPERATIVE INC,EAST KENTUCKY POWER COOPERATIVE INC,221122
38.016269,-84.46267,KENTUCKY AMERICAN WATER CO,2300 RICHMOND RD,LEXINGTON,FAYETTE,KY,40502,AMERICAN WATER SERVICE CO,,221310
36.796816,-83.761539,KENTUCKY UTILITIES CO PINEVILLE STATION,US 25 E PO BOX 229,PINEVILLE,BELL,KY,40977,LG&E ENERGY CORP,,221119
38.7497,-85.035,KENTUCKY UTILITIES CO GHENT STATION,9485 US HWY 42E,GHENT,CARROLL,KY,41045,PPL CORP,PPL CORP,221112
38.700097,-83.817506,SPURLOCK POWER STATION,1301 WEST SECOND STREET,MAYSVILLE,MASON,KY,41056,EAST KENTUCKY POWER COOPERATIVE INC,EAST KENTUCKY POWER COOPERATIVE INC,221112
38.904444,-84.848333,DUKE ENERGY KENTUCKY INC - EAST BEND GENERATING STATION,6293 BEAVER RD ST RT 338,RABBIT HASH,BOONE,KY,41091,DUKE ENERGY CORP,DUKE ENERGY CORP,221112
38.171401,-82.617758,AMERICAN ELECTRIC POWER BIG SANDY PLANT,US 23 6 MILES N,LOUISA,LAWRENCE,KY,41230,AMERICAN ELECTRIC POWER,AMERICAN ELECTRIC POWER,221112
37.0286,-88.3958,U.S. TVA MARSHALL COUNTY COMBUSTION TURBINES,6264 INDUSTRIAL PKWY,CALVERT CITY,MARSHALL,KY,42029,TENNESSEE VALLEY AUTHORITY,,221112
37.0286,-88.3958,US TVA MARSHALL 500 KV SUBSTATION,HWY 1523,CALVERT CITY,MARSHALL,KY,42029,US TENNESSEE VALLEY AUTHORITY,,221112
37.151972,-88.777324,US TVA SHAWNEE FOSSIL PLANT,7900 METROPOLIS LAKE RD,WEST PADUCAH,MCCRACKEN,KY,42086,US TENNESSEE VALLEY AUTHORITY,US TENNESSEE VALLEY AUTHORITY,221112
36.99889,-86.42835,BOWLING GREEN MUNICIPAL UTILS WATER TREATMENT PLANT,16 CHESTNUT,BOWLING GREEN,WARREN,KY,42102,BOWLING GREEN MUNICIPAL UTILITIES,,221310
37.013889,-86.458333,BOWLING GREEN MUNICIPAL UTILS WASTEWATER TREATMENT PLANT,1189 PRESTON,BOWLING GREEN,WARREN,KY,42102,BOWLING GREEN MUNICIPAL UTILITIES,,221320
36.821111,-87.150278,US TVA ELKTON 161 KV SUBSTATION,KY STATE HWY 181 N,ELKTON,TODD,KY,42220,US TENNESSEE VALLEY AUTHORITY,,221111
37.79513,-87.060675,OWENSBORO MUNICIPAL UTILITIES ELMER SMITH STATION,4301 STATE RT 144,OWENSBORO,DAVIESS,KY,42303,OWENSBORO MUNICIPAL UTILITIES,OWENSBORO MUNICIPAL UTILITIES,221112
37.364444,-87.133472,KENTUCKY UTILITIES CO GREEN RIVER STATION,US HWY 431,CENTRAL CITY,MUHLENBERG,KY,42330,PPL CORP,PPL CORP,221112
37.2596,-86.9802,US TVA PARADISE FOSSIL PLANT,13246 STATE RT 176 SUITE 10,DRAKESBORO,MUHLENBERG,KY,42337,US TENNESSEE VALLEY AUTHORITY,US TENNESSEE VALLEY AUTHORITY,221112
37.9628,-86.7917,BIG RIVERS ELECTRIC CORP COLEMAN STATION,4982 RIVER RD,HAWESVILLE,HANCOCK,KY,42348,BIG RIVERS ELECTRIC CORP,BIG RIVERS ELECTRIC CORP,221112
37.449769,-87.080298,BIG RIVERS ELECTRIC CORP WILSON STATION,5663 STATE RT 85,CENTERTOWN,OHIO,KY,42328,BIG RIVERS ELECTRIC CORP,BIG RIVERS ELECTRIC CORP,221112
37.84518,-87.59078,HENDERSON MUNICIPAL POWER & LIGHT STATION 1,100 5TH ST,HENDERSON,HENDERSON,KY,42420,CITY UTILITY COMMISSION,,221112
37.646078,-87.502778,BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II,9000 HWY 2096,ROBARDS,HENDERSON,KY,42452,BIG RIVERS ELECTRIC CORP,BIG RIVERS ELECTRIC CORP,221112
36.998771,-84.591232,JOHN S COOPER POWER STATION,670 COOPER POWER PLANT RD,SOMERSET,PULASKI,KY,42501,EAST KENTUCKY POWER COOPERATIVE INC,EAST KENTUCKY POWER COOPERATIVE INC,221112
39.7933,-83.0097,AMERICAN ELECTRIC POWER PICWAY PLANT,9301 U.S. RT 23,LOCKBOURNE,PICKAWAY,OH,43137,AMERICAN ELECTRIC POWER,AMERICAN ELECTRIC POWER,221112
41.692514,-83.437376,WALLEYE POWER LLC - BAY SHORE PLANT,4701 BAYSHORE RD,OREGON,LUCAS,OH,43616,OLYMPUS POWER LLC,OLYMPUS POWER LLC,221112
40.185978,-81.878554,AMERICAN ELECTRIC POWER CONESVILLE PLANT,47201 COUNTY RD 273,CONESVILLE,COSHOCTON,OH,43811,AMERICAN ELECTRIC POWER,AMERICAN ELECTRIC POWER,221112
40.2522,-80.6486,CARDINAL PLANT,306 COUNTY ROAD 7E,BRILLIANT,JEFFERSON,OH,43913,BUCKEYE POWER INC,BUCKEYE POWER INC,221112
39.909428,-80.760592,R. E. BURGER PLANT,57246 FERRY LANDING RD,SHADYSIDE,BELMONT,OH,43947,FIRSTENERGY GENERATION CORP,,221112
40.5308,-80.6311,W H SAMMIS PLANT,STATE RT 7,STRATTON,JEFFERSON,OH,43961,ENERGY HARBOR LLC,ENERGY HARBOR LLC,221112
41.9088,-80.7698,ASHTABULA POWER PLANT,2133 LAKE RD E,ASHTABULA,ASHTABULA,OH,44004,FIRSTENERGY CORP,FIRSTENERGY CORP,221112
41.50458,-82.05433,AVON LAKE POWER PLANT,33570 LAKE RD,AVON LAKE,LORAIN,OH,44012,GENON HOLDINGS INC.,GENON HOLDINGS INC,221112
41.4314,-82.26347,WEST LORAIN PLANT,7101 W ERIE AVE,LORAIN,LORAIN,OH,44053,FIRSTENERGY CORP,,221112
41.45238,-82.21446,ELYRIA WATER WORKS,3628 W ERIE AVE,LORAIN,LORAIN,OH,44053,CITY OF ELYRIA,,221310
41.726396,-81.254031,CITY OF PAINESVILLE POWER PLANT,325 RICHMOND ST,PAINESVILLE,LAKE,OH,44077,CITY OF PAINESVILLE,CITY OF PAINESVILLE,221112
41.670973,-81.443145,EASTLAKE PLANT,10 ERIE RD,EASTLAKE,LAKE,OH,44095,FIRSTENERGY CORP,FIRSTENERGY CORP,221112
41.5356,-81.6419,LAKESHORE PLANT,6800 S MARGINAL RD,CLEVELAND,CUYAHOGA,OH,44103,FIRSTENERGY CORP,FIRSTENERGY CORP,221112
41.1663,-80.7467,NILES POWER PLANT,1047 BELMONT AVE,NILES,TRUMBULL,OH,44446,NRG ENERGY INC,NRG ENERGY INC,221112
40.52012,-81.46759,DOVER LIGHT & POWER,303 E BROADWAY,DOVER,TUSCARAWAS,OH,44622,NA,NA,221112
40.850407,-81.766314,CITY OF ORRVILLE DEPT OF PUB LIC UTILITIES ELECTRIC DEPT,1100 PERRY ST PO BOX 107,ORRVILLE,WAYNE,OH,44667,CITY OF ORRVILLE DEPARTMENT OF PUBLIC UTILITIES,CITY OF ORRVILLE,221122
40.8798,-82.6567,SHELBY MUNICIPAL LIGHT PLANT,34 MANSFIELD AVE,SHELBY,RICHLAND,OH,44875,NA,,221112
39.40988,-84.55439,CITY OF HAMILTON MUNCIPAL ELECTRIC PLANT,960 N THIRD ST,HAMILTON,BUTLER,OH,45011,NA,CITY OF HAMILTON,221112
39.315,-84.608611,"CINCINNATI WATER WORKS, BOLTON TREATMENT PLANT",6800 E RIVER RD,FAIRFIELD,BUTLER,OH,45014,CITY OF CINCINNATI,,221320
38.6364,-83.6929,KILLEN STATION,14869 US 52,MANCHESTER,ADAMS,OH,45144,AES CORP,AES CORP,221112
38.6364,-83.6929,JM STUART STATION,745 U.S. 52,MANCHESTER,ADAMS,OH,45144,AES CORP,AES CORP,221112
38.866667,-84.22869,DYNEGY ZIMMER LLC,1781 U.S. RT 52,MOSCOW,CLERMONT,OH,45153,VISTRA ENERGY CORP,VISTRA ENERGY CORP,221112
38.9914,-84.29757,"DUKE ENERGY OHIO, INC. - W.C. BECKJORD STATION",757 U.S. RT 52,NEW RICHMOND,CLERMONT,OH,45157,DUKE ENERGY CORP,DUKE ENERGY CORP,221112
39.1131,-84.8031,DYNEGY MIAMI FORT LLC,11021 BROWER RD,NORTH BEND,HAMILTON,OH,45052,VISTRA ENERGY CORP,VISTRA ENERGY CORP,221112
39.073178,-84.423065,"CINCINNATI WATER TREATMENT, COMPLEX",5651 KELLOGG AVE,CINCINNATI,HAMILTON,OH,45232,CITY OF CINCINNATI,,221310
39.6108,-84.29166,O. H. HUTCHINGS STATION,9200 CHAUTAUQUA,MIAMISBURG,MONTGOMERY,OH,45342,THE DAYTON POWER & LIGHT CO,THE DAYTON POWER & LIGHT CO,221112
38.9347,-82.1158,GAVIN POWER LLC,7397 N STATE RT 7,CHESHIRE,GALLIA,OH,45620,LIGHTSTONE GENERATION LLC,LIGHTSTONE GENERATION LLC,221112
38.914691,-82.128403,KYGER CREEK STATION,5758 STATE RTE 7 N,CHESHIRE,GALLIA,OH,45620,OHIO VALLEY ELECTRIC CORP,OHIO VALLEY ELECTRIC CORP,221112
39.588493,-81.682523,AMERICAN ELECTRIC POWER MUSKINGUM RIVER PLANT,COUNTY LN RD #32,BEVERLY,WASHINGTON,OH,45715,AMERICAN ELECTRIC POWER,AMERICAN ELECTRIC POWER,221112
39.36696,-81.51799,AMERICAN MUNICIPAL POWER  RICHARD H GORSUCH STATION,STATE RT 7 S PO BOX 728,MARIETTA,WASHINGTON,OH,45750,AMERICAN MUNICIPAL POWER,,221112
40.546457,-84.3878,ST. MARYS MUNICIPAL POWER PLANT,335 N CHESTNUT ST,SAINT MARYS,AUGLAIZE,OH,45885,NA,,221112
40.300212,-86.510369,FRANKFORT WASTEWATER TREATMENT PLANT,16 N MAIN ST,FRANKFORT,CLINTON,IN,46041,NA,,221320
40.0959,-85.9707,CINERGY NOBLESVILLE GENERATING STATION,21225 RIVERWOOD AVE,NOBLESVILLE,HAMILTON,IN,46060,CINERGY CORP,,221112
39.485077,-86.418482,IPL EAGLE VALLEY,4040 BLUE BLUFF RD,MARTINSVILLE,MORGAN,IN,46151,AES CORP,AES CORP,221112
39.711936,-86.197469,IPL HARDING STREET GENERATING STATION,3700 S HARDING ST,INDIANAPOLIS,MARION,IN,46217,AES CORP,AES CORP,221112
41.643533,-87.12265,NIPSCO BAILLY GENERATING STATION,246 BAILLY STATION RD,CHESTERTON,PORTER,IN,46304,NISOURCE INC,NISOURCE INC,221112
41.7072,-87.5217,STATE LINE ENERGY LLC,103RD ST & LAKE MICHIGAN,HAMMOND,LAKE,IN,46320,DOMINION RESOURCES INC,,221112
41.7203,-86.9097,NIPSCO MICHIGAN CITY GENERATING STATION,101 WABASH ST,MICHIGAN CITY,LAPORTE,IN,46360,NISOURCE INC,NISOURCE INC,221112
41.2175,-87.0239,NIPSCO RMSCHAHFER GENERATING STATION,2723 E 1500 N,WHEATFIELD,JASPER,IN,46392,NISOURCE INC,NISOURCE INC,221112
41.639222,-87.406806,D H MITCHELL GENERATING STATION,CLARK RD & LAKE MICHIGAN,GARY,LAKE,IN,46401,NISOURCE INC,,221112
40.75823,-86.3606,LOGANSPORT MUNICIPAL UTILITIES ELECTRIC GENERATING PLANT,8TH & RACE ST,LOGANSPORT,CASS,IN,46947,NA,NA,221112
39.082442,-84.859364,AMERICAN ELECTRIC POWER TANNERS CREEK PLANT,AEP DR,LAWRENCEBURG,DEARBORN,IN,47025,AMERICAN ELECTRIC POWER,AMERICAN ELECTRIC POWER,221112
38.2636,-85.8381,DUKE ENERGY INDIANA INC-GALLAGHER GENERATING STATION,30 JACKSON ST,NEW ALBANY,FLOYD,IN,47150,DUKE ENERGY CORP,DUKE ENERGY CORP,221112
38.738349,-85.419145,CLIFTY CREEK STATION,1335 CLIFTY HOLLOW RD,MADISON,JEFFERSON,IN,47250,OHIO VALLEY ELECTRIC CORP,OHIO VALLEY ELECTRIC CORP,221112
39.8028,-84.8953,WHITEWATER VALLEY GENERATING STATION,2000 US .27 HWY S,RICHMOND,WAYNE,IN,47374,INDIANA MUNICIPAL POWER AGENCY,INDIANA MUNICIPAL POWER AGENCY,221122
38.8067,-87.2472,DUKE ENERGY INDIANA INC - EDWARDSPORT IGCC,15424 E SR 358,EDWARDSPORT,KNOX,IN,47528,DUKE ENERGY CORP,DUKE ENERGY CORP,221118
38.39291,-86.92633,JASPER MUNICIPAL GAS & WATER UTILITY,455 E ACE ST,JASPER,DUBOIS,IN,47547,CITY OF JASPER INC,,221310
38.519307,-87.266962,FRANK E RATTS GENERATING STAT ION,6825 N BLACKBURN RD,PETERSBURG,PIKE,IN,47567,HOOSIER ENERGY REC INC,HOOSIER ENERGY REC INC,221112
38.52776,-87.252884,IPL PETERSBURG,6925 N STATE RD 57,PETERSBURG,PIKE,IN,47567,AES CORP,AES CORP,221112
37.9053,-87.715,SIGECO A B BROWN GENERATING STATION,8511 WELBORN RD,MOUNT VERNON,POSEY,IN,47620,CENTERPOINT ENERGY INC,CENTERPOINT ENERGY INC,221112
37.9089,-87.3246,SIGECO F B CULLEY GENERATING STATION,3711 DARLINGTON RD,NEWBURGH,WARRICK,IN,47630,CENTERPOINT ENERGY INC,CENTERPOINT ENERGY INC,221112
37.9256,-87.0372,ROCKPORT PLANT,2791 N US HWY 231,ROCKPORT,SPENCER,IN,47635,AMERICAN ELECTRIC POWER,AMERICAN ELECTRIC POWER,221112
38.371373,-87.768186,DUKE ENERGY INDIANA INC - GIBSON GENERATING STATION,1097 N 950 W,OWENSVILLE,GIBSON,IN,47665,DUKE ENERGY CORP,DUKE ENERGY CORP,221112
39.0694,-87.5108,MEROM GENERATING STATION,5500 W OLD HWY 54,SULLIVAN,SULLIVAN,IN,47882,HOOSIER ENERGY REC INC,HOOSIER ENERGY REC INC,221112
39.53,-87.4247,DUKE ENERGY INDIANA INC - WABASH RIVER GENERATING STATION,450 BOLTON RD,WEST TERRE HAUTE,VIGO,IN,47885,DUKE ENERGY CORP,DUKE ENERGY CORP,221112
39.923,-87.427703,DUKE ENERGY INDIANA INC - CAYUGA GENERATING STATION,3300 N STATE RT 63,CAYUGA,VERMILLION,IN,47928,DUKE ENERGY CORP,DUKE ENERGY CORP,221112
40.047333,-86.900333,CRAWFORDSVILLE ENERGY LLC,700 LAFAYETTE RD,CRAWFORDSVILLE,MONTGOMERY,IN,47933,STERLING ENERGY GROUP INC,STERLING ENERGY GROUP INC,221112
